cluster,rna_class,observed,expected,cluster_size,class_total,cluster_composition,class_distribution,log2_obs_expected,log2_or,p_value,descriptive_only,p_fdr,analysis,method,algorithm,run,q_family
1,tRNA,12,13.22972972972973,143,178,0.08391608391608392,0.06741573033707865,-0.140749183253589,-0.116676131323476,0.8805262248865751,False,0.958301961867109,global,AlcoR,pam,k6,0.965747306701484
2,diverse,5,6.302494802494802,258,47,0.01937984496124031,0.1063829787234043,-0.3339949284434873,-0.2700212261742617,0.8275288297504415,False,0.958301961867109,global,AlcoR,pam,k6,0.9414302698003618
2,ncRNA,17,16.35966735966736,258,122,0.06589147286821706,0.139344262295082,0.055391332034241,0.1010213034225814,0.8906336272913686,False,0.958301961867109,global,AlcoR,pam,k6,0.965747306701484
2,pre-rRNA,15,15.95738045738046,258,119,0.05813953488372093,0.1260504201680672,-0.08926133935263716,-0.07130030933953803,0.8899088469171192,False,0.958301961867109,global,AlcoR,pam,k6,0.965747306701484
2,ribosomal protein,21,22.25987525987526,258,166,0.08139534883720931,0.1265060240963855,-0.08405618022137659,-0.07911567290990035,0.9050629639856029,False,0.958301961867109,global,AlcoR,pam,k6,0.9722824944672922
2,snRNA,15,13.67775467775468,258,102,0.05813953488372093,0.1470588235294118,0.1331310819838108,0.2004594582190772,0.6553768119635752,False,0.958301961867109,global,AlcoR,pam,k6,0.8453108561950572
2,tRNA,22,23.86902286902287,258,178,0.08527131782945736,0.1235955056179775,-0.1176359839823127,-0.123051655214398,0.7300080231194763,False,0.958301961867109,global,AlcoR,pam,k6,0.8932122337262475
3,diverse,4,5.520790020790021,226,47,0.01769911504424779,0.0851063829787234,-0.4648747303227832,-0.3776287248631767,0.6475600678096232,True,0.958301961867109,global,AlcoR,pam,k6,0.839374310718162
3,ncRNA,16,14.33056133056133,226,122,0.07079646017699115,0.1311475409836066,0.1589767837919679,0.2290857332098818,0.6621627592447485,False,0.958301961867109,global,AlcoR,pam,k6,0.8459808122843002
3,pre-rRNA,11,13.97817047817048,226,119,0.04867256637168142,0.09243697478991597,-0.3456720233157919,-0.3542686789370513,0.4627691650727094,False,0.958301961867109,global,AlcoR,pam,k6,0.7027626709449292
3,tRNA,23,20.90852390852391,226,178,0.1017699115044248,0.1292134831460674,0.1375426464454694,0.1969228648959125,0.6246436776762059,False,0.958301961867109,global,AlcoR,pam,k6,0.8323459029376074
4,diverse,6,5.423076923076923,222,47,0.02702702702702703,0.1276595744680851,0.1458508664634549,0.265447649759474,0.8159094500037392,False,0.958301961867109,global,AlcoR,pam,k6,0.9334557266991931
4,mRNA,84,85.73076923076923,222,743,0.3783783783783784,0.1130551816958277,-0.02942376033989997,-0.05087669385871364,0.8262614648526423,False,0.958301961867109,global,AlcoR,pam,k6,0.9414302698003618
4,pre-rRNA,11,13.73076923076923,222,119,0.04954954954954955,0.09243697478991597,-0.3199089272507102,-0.3236147472551553,0.5524586433038005,False,0.958301961867109,global,AlcoR,pam,k6,0.7786446009765071
4,snoRNA,6,4.730769230769231,222,41,0.02702702702702703,0.1463414634146341,0.3428877135230085,0.4959404299816324,0.4633566455033548,False,0.958301961867109,global,AlcoR,pam,k6,0.7027626709449292
4,tRNA,21,20.53846153846154,222,178,0.0945945945945946,0.1179775280898876,0.03206120923229828,0.0662786466450752,0.9020156990810884,False,0.958301961867109,global,AlcoR,pam,k6,0.9715860588506404
5,diverse,3,2.906964656964657,119,47,0.02521008403361345,0.06382978723404255,0.04544896950561743,0.2500241059318898,0.7650871240383497,True,0.958301961867109,global,AlcoR,pam,k6,0.9112666545499551
5,mRNA,49,45.9547817047817,119,743,0.4117647058823529,0.06594885598923284,0.09256676403871048,0.1682666167264134,0.5608788731174873,False,0.958301961867109,global,AlcoR,pam,k6,0.7860067253030532
5,ribosomal protein,11,10.26715176715177,119,166,0.09243697478991597,0.06626506024096386,0.09946750775247087,0.1699273767044669,0.7374733402178079,False,0.958301961867109,global,AlcoR,pam,k6,0.8996286228560608
5,snRNA,8,6.308731808731808,119,102,0.06722689075630252,0.0784313725490196,0.342649978490603,0.4653660941187998,0.5226988336961185,False,0.958301961867109,global,AlcoR,pam,k6,0.7726022906822189
5,unknown,23,25.11122661122661,119,406,0.1932773109243698,0.05665024630541872,-0.126698640666065,-0.1467380158994322,0.7278801693196224,False,0.958301961867109,global,AlcoR,pam,k6,0.8932122337262475
3,mRNA,88,87.27546777546777,226,743,0.3893805309734513,0.1184387617765814,0.01192733945355539,0.02462629897188972,0.9420672366948083,False,0.978300591952301,global,AlcoR,pam,k6,0.9974829565003853
1,snoRNA,3,3.047297297297297,143,41,0.02097902097902098,0.07317073170731707,-0.02256775690527496,0.1739127099184812,1.0,True,1.0,global,AlcoR,pam,k6,1.0
5,snoRNA,2,2.535862785862786,119,41,0.01680672268907563,0.04878048780487805,-0.3424766841559852,-0.07169156596408795,1.0,True,1.0,global,AlcoR,pam,k6,1.0
1,unknown,119,77.02182952182952,365,406,0.326027397260274,0.293103448275862,0.6276222761254298,1.101454766734157,9.126793209777827e-09,False,3.285645555520018e-07,global,AlcoR,hierarchical,k4,1.2119184426098425e-07
3,unknown,152,201.7338877338877,956,406,0.1589958158995816,0.374384236453202,-0.4083821279522975,-0.9100148232530766,2.837921255744259e-08,False,5.108258260339667e-07,global,AlcoR,hierarchical,k4,3.1489263248669174e-07
3,ribosomal protein,114,82.48232848232848,956,166,0.1192468619246862,0.6867469879518072,0.4668768586071103,1.246416464901486,3.608643570071871e-07,False,4.330372284086246e-06,global,AlcoR,hierarchical,k4,3.608643570071871e-06
1,ribosomal protein,11,31.49168399168399,365,166,0.03013698630136986,0.06626506024096386,-1.517467382706965,-1.771009722186707,3.974333906004739e-06,False,3.576900515404265e-05,global,AlcoR,hierarchical,k4,3.5769005154042655e-05
2,unknown,66,47.69022869022869,226,406,0.2920353982300885,0.1625615763546798,0.4687723235281314,0.7251408105887901,0.002294568513341656,False,0.01652089329605992,global,AlcoR,hierarchical,k4,0.012390669972044943
2,ribosomal protein,9,19.4989604989605,226,166,0.03982300884955752,0.05421686746987952,-1.115400308549758,-1.226032921572609,0.005451987957744065,False,0.03271192774646439,global,AlcoR,hierarchical,k4,0.025977119092780547
1,snRNA,10,19.35031185031185,365,102,0.0273972602739726,0.09803921568627451,-0.9523568170814708,-1.093624999359553,0.01334665018284652,False,0.06863991522606781,global,AlcoR,hierarchical,k4,0.056898877095293066
3,snRNA,61,50.68191268191269,956,102,0.06380753138075314,0.5980392156862745,0.2673382713806841,0.6181289235145195,0.04151840403214188,False,0.1868328181446385,global,AlcoR,hierarchical,k4,0.1481493712160129
1,pre-rRNA,15,22.57536382536383,365,119,0.0410958904109589,0.1260504201680672,-0.5897867376967627,-0.6991343315818649,0.07044488130266922,False,0.2817795252106769,global,AlcoR,hierarchical,k4,0.21946289944293104
2,snoRNA,1,4.816008316008316,226,41,0.004424778761061947,0.02439024390243903,-2.267837883263229,-1.876207828630827,0.08066169179140974,True,0.290382090449075,global,AlcoR,hierarchical,k4,0.24198507537422922
4,unknown,69,79.55405405405405,377,406,0.1830238726790451,0.1699507389162561,-0.2053390899056294,-0.3075419343651672,0.14014025853127,False,0.4586408461023381,global,AlcoR,hierarchical,k4,0.36735795925672715
4,mRNA,158,145.5878378378378,377,743,0.4190981432360742,0.2126514131897712,0.1180347181398845,0.2473792705724601,0.1568158230881038,False,0.4704474692643115,global,AlcoR,hierarchical,k4,0.39203955772025945
3,pre-rRNA,66,59.12889812889813,956,119,0.06903765690376569,0.5546218487394958,0.1586026318398034,0.353759723795761,0.2185427161543165,False,0.6051952139657995,global,AlcoR,hierarchical,k4,0.49585322152660044
1,mRNA,131,140.9537422037422,365,743,0.3589041095890411,0.1763122476446837,-0.1056549689984835,-0.205109024054553,0.2565335295809166,False,0.6205554927397338,global,AlcoR,hierarchical,k4,0.5646526058710392
2,snRNA,8,11.98128898128898,226,102,0.03539823008849557,0.0784313725490196,-0.5827112206166414,-0.5983609781895242,0.2675548961441767,False,0.6205554927397338,global,AlcoR,hierarchical,k4,0.5779185756714217
4,tRNA,29,34.87837837837838,377,178,0.07692307692307693,0.1629213483146068,-0.2662800653374479,-0.3367089322284952,0.2758024412176595,False,0.6205554927397338,global,AlcoR,hierarchical,k4,0.5893634845879824
1,ncRNA,27,23.14449064449065,365,122,0.07397260273972603,0.2213114754098361,0.2222905946032447,0.317111339793281,0.3419631403072426,False,0.7241572382976903,global,AlcoR,hierarchical,k4,0.6755857162167476
2,pre-rRNA,11,13.97817047817048,226,119,0.04867256637168142,0.09243697478991597,-0.3456720233157919,-0.3542686789370513,0.4627691650727094,False,0.785465032424289,global,AlcoR,hierarchical,k4,0.7874853439262491
3,tRNA,93,88.44490644490645,956,178,0.09728033472803348,0.5224719101123596,0.072451655930927,0.1620759020244314,0.4800064087037322,False,0.785465032424289,global,AlcoR,hierarchical,k4,0.8066497739627034
4,pre-rRNA,27,23.31756756756757,377,119,0.07161803713527852,0.226890756302521,0.2115421093569026,0.30400674312049,0.4035414039721179,False,0.785465032424289,global,AlcoR,hierarchical,k4,0.7183923894888252
4,snRNA,23,19.98648648648649,377,102,0.0610079575596817,0.2254901960784314,0.2026089845868948,0.292191629478617,0.4422906856053487,False,0.785465032424289,global,AlcoR,hierarchical,k4,0.7622456496602817
4,snoRNA,10,8.033783783783784,377,41,0.02652519893899204,0.2439024390243902,0.3158484607706563,0.459966842179288,0.4276984764698284,False,0.785465032424289,global,AlcoR,hierarchical,k4,0.7498609652393095
1,diverse,10,8.916320166320165,365,47,0.0273972602739726,0.2127659574468085,0.1654796732123876,0.262019495457159,0.7060315887092592,False,0.847237906451111,global,AlcoR,hierarchical,k4,0.9654879090966673
1,snoRNA,9,7.778066528066528,365,41,0.02465753424657534,0.2195121951219512,0.2105134268268909,0.3247580986773349,0.6863156271507737,False,0.847237906451111,global,AlcoR,hierarchical,k4,0.9529053381429947
2,diverse,4,5.520790020790021,226,47,0.01769911504424779,0.0851063829787234,-0.4648747303227832,-0.3776287248631767,0.6475600678096232,True,0.847237906451111,global,AlcoR,hierarchical,k4,0.9285114056616837
2,ncRNA,16,14.33056133056133,226,122,0.07079646017699115,0.1311475409836066,0.1589767837919679,0.2290857332098818,0.6621627592447485,False,0.847237906451111,global,AlcoR,hierarchical,k4,0.9344108623488613
2,tRNA,23,20.90852390852391,226,178,0.1017699115044248,0.1292134831460674,0.1375426464454694,0.1969228648959125,0.6246436776762059,False,0.847237906451111,global,AlcoR,hierarchical,k4,0.9182602158216456
3,diverse,25,23.35343035343035,956,47,0.02615062761506276,0.5319148936170213,0.09829361388638078,0.2036189824038885,0.659874987606869,False,0.847237906451111,global,AlcoR,hierarchical,k4,0.9344108623488613
3,ncRNA,58,60.61954261954262,956,122,0.06066945606694561,0.4754098360655737,-0.06373006664602075,-0.1312605367285504,0.6409691700662961,False,0.847237906451111,global,AlcoR,hierarchical,k4,0.9285114056616837
4,ncRNA,21,23.90540540540541,377,122,0.05570291777188329,0.1721311475409836,-0.1869475442827484,-0.2184788209973668,0.5565582335787171,False,0.847237906451111,global,AlcoR,hierarchical,k4,0.8686168963367262
3,mRNA,366,369.1829521829522,956,743,0.3828451882845189,0.4925975773889636,-0.01249228646526038,-0.04022233713599825,0.7788477529334461,False,0.9044683582452921,global,AlcoR,hierarchical,k4,1.0
3,snoRNA,21,20.37214137214137,956,41,0.02196652719665272,0.5121951219512195,0.0437916939499701,0.08862287025470598,0.8756332762418553,False,0.9552363013547512,global,AlcoR,hierarchical,k4,1.0
4,diverse,8,9.20945945945946,377,47,0.02122015915119363,0.1702127659574468,-0.2031164811762597,-0.1868494799262123,0.8521939650822798,False,0.9552363013547512,global,AlcoR,hierarchical,k4,1.0
1,tRNA,33,33.76819126819127,365,178,0.09041095890410959,0.1853932584269663,-0.03319888160528181,-0.02992022144281055,0.9204199911003815,False,0.9689834434575171,global,AlcoR,hierarchical,k4,1.0
2,mRNA,88,87.27546777546777,226,743,0.3893805309734513,0.1184387617765814,0.01192733945355539,0.02462629897188972,0.9420672366948083,False,0.9689834434575171,global,AlcoR,hierarchical,k4,1.0
4,ribosomal protein,32,32.52702702702702,377,166,0.08488063660477453,0.1927710843373494,-0.02356706084554692,-0.01658028208525276,1.0,False,1.0,global,AlcoR,hierarchical,k4,1.0
1,unknown,119,77.02182952182952,365,406,0.326027397260274,0.293103448275862,0.6276222761254298,1.101454766734157,9.126793209777827e-09,False,4.107056944400022e-07,global,AlcoR,hierarchical,k5,1.2119184426098425e-07
3,unknown,152,201.7338877338877,956,406,0.1589958158995816,0.374384236453202,-0.4083821279522975,-0.9100148232530766,2.837921255744259e-08,False,6.385322825424582e-07,global,AlcoR,hierarchical,k5,3.1489263248669174e-07
3,ribosomal protein,114,82.48232848232848,956,166,0.1192468619246862,0.6867469879518072,0.4668768586071103,1.246416464901486,3.608643570071871e-07,False,5.412965355107807e-06,global,AlcoR,hierarchical,k5,3.608643570071871e-06
1,ribosomal protein,11,31.49168399168399,365,166,0.03013698630136986,0.06626506024096386,-1.517467382706965,-1.771009722186707,3.974333906004739e-06,False,4.471125644255332e-05,global,AlcoR,hierarchical,k5,3.5769005154042655e-05
2,unknown,66,47.69022869022869,226,406,0.2920353982300885,0.1625615763546798,0.4687723235281314,0.7251408105887901,0.002294568513341656,False,0.02065111662007491,global,AlcoR,hierarchical,k5,0.012390669972044943
2,ribosomal protein,9,19.4989604989605,226,166,0.03982300884955752,0.05421686746987952,-1.115400308549758,-1.226032921572609,0.005451987957744065,False,0.04088990968308048,global,AlcoR,hierarchical,k5,0.025977119092780547
1,snRNA,10,19.35031185031185,365,102,0.0273972602739726,0.09803921568627451,-0.9523568170814708,-1.093624999359553,0.01334665018284652,False,0.08579989403258477,global,AlcoR,hierarchical,k5,0.056898877095293066
3,snRNA,61,50.68191268191269,956,102,0.06380753138075314,0.5980392156862745,0.2673382713806841,0.6181289235145195,0.04151840403214188,False,0.2335410226807981,global,AlcoR,hierarchical,k5,0.1481493712160129
1,pre-rRNA,15,22.57536382536383,365,119,0.0410958904109589,0.1260504201680672,-0.5897867376967627,-0.6991343315818649,0.07044488130266922,False,0.3522244065133461,global,AlcoR,hierarchical,k5,0.21946289944293104
2,snoRNA,1,4.816008316008316,226,41,0.004424778761061947,0.02439024390243903,-2.267837883263229,-1.876207828630827,0.08066169179140974,True,0.3629776130613439,global,AlcoR,hierarchical,k5,0.24198507537422922
4,pre-rRNA,11,6.741683991683992,109,119,0.1009174311926606,0.09243697478991597,0.7063226143224693,0.8776287673336102,0.09754248324319756,False,0.3990374314494446,global,AlcoR,hierarchical,k5,0.28117228265832744
4,ncRNA,3,6.911642411642411,109,122,0.02752293577981652,0.02459016393442623,-1.204066077848615,-1.099875791438006,0.1531369715073306,True,0.5411053735360546,global,AlcoR,hierarchical,k5,0.38642039539232953
5,mRNA,114,103.4948024948025,268,743,0.4253731343283582,0.1534320323014805,0.1394755069384148,0.2746008710425981,0.156319330132638,False,0.5411053735360546,global,AlcoR,hierarchical,k5,0.39200822726760615
3,pre-rRNA,66,59.12889812889813,956,119,0.06903765690376569,0.5546218487394958,0.1586026318398034,0.353759723795761,0.2185427161543165,False,0.7024587304960173,global,AlcoR,hierarchical,k5,0.49585322152660044
1,mRNA,131,140.9537422037422,365,743,0.3589041095890411,0.1763122476446837,-0.1056549689984835,-0.205109024054553,0.2565335295809166,False,0.7082335486169383,global,AlcoR,hierarchical,k5,0.5646526058710392
2,snRNA,8,11.98128898128898,226,102,0.03539823008849557,0.0784313725490196,-0.5827112206166414,-0.5983609781895242,0.2675548961441767,False,0.7082335486169383,global,AlcoR,hierarchical,k5,0.5779185756714217
5,unknown,49,56.55301455301456,268,406,0.1828358208955224,0.1206896551724138,-0.2068221797576986,-0.2867790226492997,0.2584309245980403,False,0.7082335486169383,global,AlcoR,hierarchical,k5,0.5657541862821963
1,ncRNA,27,23.14449064449065,365,122,0.07397260273972603,0.2213114754098361,0.2222905946032447,0.317111339793281,0.3419631403072426,False,0.8400329695388533,global,AlcoR,hierarchical,k5,0.6755857162167476
4,snRNA,8,5.778586278586278,109,102,0.07339449541284404,0.0784313725490196,0.46928341702162,0.6093349654140062,0.3733479864617126,False,0.8400329695388533,global,AlcoR,hierarchical,k5,0.6920180069427624
5,snoRNA,8,5.711018711018711,268,41,0.02985074626865672,0.1951219512195122,0.486251888694186,0.6611257578001469,0.357590145970395,False,0.8400329695388533,global,AlcoR,hierarchical,k5,0.6801307412786125
4,tRNA,7,10.08419958419958,109,178,0.06422018348623854,0.03932584269662921,-0.526669749915678,-0.5112209772343376,0.3933498752896649,False,0.8428925899064248,global,AlcoR,hierarchical,k5,0.7093756399087162
1,diverse,10,8.916320166320165,365,47,0.0273972602739726,0.2127659574468085,0.1654796732123876,0.262019495457159,0.7060315887092592,False,0.8852918853768383,global,AlcoR,hierarchical,k5,0.9654879090966673
1,snoRNA,9,7.778066528066528,365,41,0.02465753424657534,0.2195121951219512,0.2105134268268909,0.3247580986773349,0.6863156271507737,False,0.8852918853768383,global,AlcoR,hierarchical,k5,0.9529053381429947
2,diverse,4,5.520790020790021,226,47,0.01769911504424779,0.0851063829787234,-0.4648747303227832,-0.3776287248631767,0.6475600678096232,True,0.8852918853768383,global,AlcoR,hierarchical,k5,0.9285114056616837
2,ncRNA,16,14.33056133056133,226,122,0.07079646017699115,0.1311475409836066,0.1589767837919679,0.2290857332098818,0.6621627592447485,False,0.8852918853768383,global,AlcoR,hierarchical,k5,0.9344108623488613
2,pre-rRNA,11,13.97817047817048,226,119,0.04867256637168142,0.09243697478991597,-0.3456720233157919,-0.3542686789370513,0.4627691650727094,False,0.8852918853768383,global,AlcoR,hierarchical,k5,0.7874853439262491
2,tRNA,23,20.90852390852391,226,178,0.1017699115044248,0.1292134831460674,0.1375426464454694,0.1969228648959125,0.6246436776762059,False,0.8852918853768383,global,AlcoR,hierarchical,k5,0.9182602158216456
3,diverse,25,23.35343035343035,956,47,0.02615062761506276,0.5319148936170213,0.09829361388638078,0.2036189824038885,0.659874987606869,False,0.8852918853768383,global,AlcoR,hierarchical,k5,0.9344108623488613
3,mRNA,366,369.1829521829522,956,743,0.3828451882845189,0.4925975773889636,-0.01249228646526038,-0.04022233713599825,0.7788477529334461,False,0.8852918853768383,global,AlcoR,hierarchical,k5,1.0
3,ncRNA,58,60.61954261954262,956,122,0.06066945606694561,0.4754098360655737,-0.06373006664602075,-0.1312605367285504,0.6409691700662961,False,0.8852918853768383,global,AlcoR,hierarchical,k5,0.9285114056616837
3,tRNA,93,88.44490644490645,956,178,0.09728033472803348,0.5224719101123596,0.072451655930927,0.1620759020244314,0.4800064087037322,False,0.8852918853768383,global,AlcoR,hierarchical,k5,0.8066497739627034
4,diverse,3,2.662681912681913,109,47,0.02752293577981652,0.06382978723404255,0.1720824080366342,0.3876676209836815,0.7466992584274041,True,0.8852918853768383,global,AlcoR,hierarchical,k5,0.9980633652247481
4,mRNA,44,42.09303534303535,109,743,0.4036697247706422,0.05921938088829071,0.06392197709181639,0.1168977180866676,0.6870329845376654,False,0.8852918853768383,global,AlcoR,hierarchical,k5,0.9529053381429947
4,ribosomal protein,11,9.404365904365905,109,166,0.1009174311926606,0.06626506024096386,0.2261009462834879,0.3181413739727426,0.5965675178040735,False,0.8852918853768383,global,AlcoR,hierarchical,k5,0.8915492424747223
4,unknown,20,23.0010395010395,109,406,0.1834862385321101,0.04926108374384237,-0.2016990633046982,-0.239293471939922,0.5459516363991258,False,0.8852918853768383,global,AlcoR,hierarchical,k5,0.8631975660718414
5,diverse,5,6.546777546777546,268,47,0.01865671641791045,0.1063829787234043,-0.3888568634780055,-0.3347467435236383,0.670240681104435,False,0.8852918853768383,global,AlcoR,hierarchical,k5,0.9425259578031117
5,ncRNA,18,16.99376299376299,268,122,0.06716417910447761,0.1475409836065574,0.08299155719169564,0.1338049934607025,0.7869261203349673,False,0.8852918853768383,global,AlcoR,hierarchical,k5,1.0
5,ribosomal protein,21,23.12266112266112,268,166,0.07835820895522388,0.1265060240963855,-0.1389181152558949,-0.1481300395454507,0.7249277030271242,False,0.8852918853768383,global,AlcoR,hierarchical,k5,0.9819254840333956
5,snRNA,15,14.20790020790021,268,102,0.05597014925373135,0.1470588235294118,0.07826914694929246,0.133232575133321,0.7698643549097116,False,0.8852918853768383,global,AlcoR,hierarchical,k5,1.0
5,tRNA,22,24.79417879417879,268,178,0.08208955223880597,0.1235955056179775,-0.172497919016831,-0.1923819833825667,0.5717123645094264,False,0.8852918853768383,global,AlcoR,hierarchical,k5,0.8803935651190787
3,snoRNA,21,20.37214137214137,956,41,0.02196652719665272,0.5121951219512195,0.0437916939499701,0.08862287025470598,0.8756332762418553,False,0.9610609129483778,global,AlcoR,hierarchical,k5,1.0
1,tRNA,33,33.76819126819127,365,178,0.09041095890410959,0.1853932584269663,-0.03319888160528181,-0.02992022144281055,0.9204199911003815,False,0.985884317471311,global,AlcoR,hierarchical,k5,1.0
2,mRNA,88,87.27546777546777,226,743,0.3893805309734513,0.1184387617765814,0.01192733945355539,0.02462629897188972,0.9420672366948083,False,0.985884317471311,global,AlcoR,hierarchical,k5,1.0
4,snoRNA,2,2.322765072765073,109,41,0.01834862385321101,0.04878048780487805,-0.215843245624968,0.06477647045202124,1.0,True,1.0,global,AlcoR,hierarchical,k5,1.0
5,pre-rRNA,16,16.57588357588358,268,119,0.05970149253731343,0.134453781512605,-0.05101386999567414,-0.02792588965818811,1.0,False,1.0,global,AlcoR,hierarchical,k5,1.0
1,unknown,38,16.03742203742204,76,406,0.5,0.09359605911330049,1.244557166584866,2.006347966082484,1.101738218794082e-08,False,5.949386381488046e-07,global,AlcoR,hierarchical,k6,1.4393676729406554e-07
4,unknown,152,201.7338877338877,956,406,0.1589958158995816,0.374384236453202,-0.4083821279522975,-0.9100148232530766,2.837921255744259e-08,False,7.6623873905095e-07,global,AlcoR,hierarchical,k6,3.1489263248669174e-07
4,ribosomal protein,114,82.48232848232848,956,166,0.1192468619246862,0.6867469879518072,0.4668768586071103,1.246416464901486,3.608643570071871e-07,False,6.495558426129369e-06,global,AlcoR,hierarchical,k6,3.608643570071871e-06
2,ribosomal protein,8,24.93451143451144,289,166,0.02768166089965398,0.04819277108433735,-1.640072030077562,-1.828924885904403,3.257003159588216e-05,False,0.0004396954265444091,global,AlcoR,hierarchical,k6,0.0002442752369691162
2,unknown,81,60.98440748440748,289,406,0.2802768166089966,0.1995073891625616,0.4094814869688116,0.654212485949196,0.00226303622678086,False,0.02065111662007491,global,AlcoR,hierarchical,k6,0.012390669972044943
3,unknown,66,47.69022869022869,226,406,0.2920353982300885,0.1625615763546798,0.4687723235281314,0.7251408105887901,0.002294568513341656,False,0.02065111662007491,global,AlcoR,hierarchical,k6,0.012390669972044943
3,ribosomal protein,9,19.4989604989605,226,166,0.03982300884955752,0.05421686746987952,-1.115400308549758,-1.226032921572609,0.005451987957744065,False,0.04205819281688278,global,AlcoR,hierarchical,k6,0.025977119092780547
