n_lcr_category,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,present,feature_value,method,p_fdr
,unknown,0,0.20270270270270271,-inf,0.0,signature_presence,0.9994072659380346,present,serine_rich_region,SEG,0.9994072659380346
,diverse,0,0.02702702702702703,-inf,0.0,signature_presence,0.000193562172882363,present,cation_pi_rich_neighborhood,SEG,0.0019950915418094363
,mRNA,2,2.2972972972972974,-0.19993757050875194,0.011764705882352941,signature_presence,0.000193562172882363,present,cation_pi_rich_neighborhood,SEG,0.0019950915418094363
,ncRNA,0,0.1891891891891892,-inf,0.0,signature_presence,0.000193562172882363,present,cation_pi_rich_neighborhood,SEG,0.0019950915418094363
,pre-rRNA,0,0.1891891891891892,-inf,0.0,signature_presence,0.000193562172882363,present,cation_pi_rich_neighborhood,SEG,0.0019950915418094363
,ribosomal protein,0,0.05405405405405406,-inf,0.0,signature_presence,0.000193562172882363,present,cation_pi_rich_neighborhood,SEG,0.0019950915418094363
,snRNA,0,0.25675675675675674,-inf,0.0,signature_presence,0.000193562172882363,present,cation_pi_rich_neighborhood,SEG,0.0019950915418094363
,snoRNA,1,0.13513513513513514,2.8875252707415875,0.1,signature_presence,0.000193562172882363,present,cation_pi_rich_neighborhood,SEG,0.0019950915418094363
,tRNA,1,0.04054054054054054,4.624490864907793,0.3333333333333333,signature_presence,0.000193562172882363,present,cation_pi_rich_neighborhood,SEG,0.0019950915418094363
,unknown,0,0.8108108108108109,-inf,0.0,signature_presence,0.000193562172882363,present,cation_pi_rich_neighborhood,SEG,0.0019950915418094363
,diverse,0,0.006756756756756757,-inf,0.0,signature_presence,0.9994072659380346,present,glutamine_rich_region,SEG,0.9994072659380346
,mRNA,1,0.5743243243243243,0.8000624294912481,0.0058823529411764705,signature_presence,0.9994072659380346,present,glutamine_rich_region,SEG,0.9994072659380346
,ncRNA,0,0.0472972972972973,-inf,0.0,signature_presence,0.9994072659380346,present,glutamine_rich_region,SEG,0.9994072659380346
,pre-rRNA,0,0.0472972972972973,-inf,0.0,signature_presence,0.9994072659380346,present,glutamine_rich_region,SEG,0.9994072659380346
,ribosomal protein,0,0.013513513513513514,-inf,0.0,signature_presence,0.9994072659380346,present,glutamine_rich_region,SEG,0.9994072659380346
,snRNA,0,0.06418918918918919,-inf,0.0,signature_presence,0.9994072659380346,present,glutamine_rich_region,SEG,0.9994072659380346
,snoRNA,0,0.033783783783783786,-inf,0.0,signature_presence,0.9994072659380346,present,glutamine_rich_region,SEG,0.9994072659380346
,tRNA,0,0.010135135135135136,-inf,0.0,signature_presence,0.9994072659380346,present,glutamine_rich_region,SEG,0.9994072659380346
,unknown,0,0.20270270270270271,-inf,0.0,signature_presence,0.9994072659380346,present,glutamine_rich_region,SEG,0.9994072659380346
,diverse,0,0.006756756756756757,-inf,0.0,signature_presence,0.9994072659380346,present,aromatic_aggregation_prone_region,SEG,0.9994072659380346
,mRNA,1,0.5743243243243243,0.8000624294912481,0.0058823529411764705,signature_presence,0.9994072659380346,present,aromatic_aggregation_prone_region,SEG,0.9994072659380346
,ncRNA,0,0.0472972972972973,-inf,0.0,signature_presence,0.9994072659380346,present,aromatic_aggregation_prone_region,SEG,0.9994072659380346
,pre-rRNA,0,0.0472972972972973,-inf,0.0,signature_presence,0.9994072659380346,present,aromatic_aggregation_prone_region,SEG,0.9994072659380346
,ribosomal protein,0,0.013513513513513514,-inf,0.0,signature_presence,0.9994072659380346,present,aromatic_aggregation_prone_region,SEG,0.9994072659380346
,snRNA,0,0.06418918918918919,-inf,0.0,signature_presence,0.9994072659380346,present,aromatic_aggregation_prone_region,SEG,0.9994072659380346
,snoRNA,0,0.033783783783783786,-inf,0.0,signature_presence,0.9994072659380346,present,aromatic_aggregation_prone_region,SEG,0.9994072659380346
,tRNA,0,0.010135135135135136,-inf,0.0,signature_presence,0.9994072659380346,present,aromatic_aggregation_prone_region,SEG,0.9994072659380346
,unknown,0,0.20270270270270271,-inf,0.0,signature_presence,0.9994072659380346,present,aromatic_aggregation_prone_region,SEG,0.9994072659380346
