position,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,has_pfam,signature,method,p_fdr
,ribosomal protein,56,19.00754097580703,1.5588549259822195,0.12173913043478261,signature_residue_count_lcr,0.0,,arginine_rich_rna_contact_region,SEG_intermediate,0.0
,snRNA,315,109.95449247091848,1.5184452782340494,0.11837655016910936,signature_residue_count_lcr,0.0,,arginine_rich_rna_contact_region,SEG_intermediate,0.0
,snoRNA,24,46.52715464947546,-0.9550385564900827,0.021314387211367674,signature_residue_count_lcr,0.0,,arginine_rich_rna_contact_region,SEG_intermediate,0.0
,tRNA,35,29.503009253752648,0.24649280778485758,0.049019607843137254,signature_residue_count_lcr,0.0,,arginine_rich_rna_contact_region,SEG_intermediate,0.0
,unknown,402,344.8215857458905,0.2213454117979585,0.0481725584182145,signature_residue_count_lcr,0.0,,arginine_rich_rna_contact_region,SEG_intermediate,0.0
,diverse,0,0.19209268025786808,-inf,0.0,signature_residue_count_lcr,0.0,,aromatic_aggregation_prone_region,SEG_intermediate,0.0
,mRNA,17,9.999738325760639,0.7655724984696625,0.000687507582804222,signature_residue_count_lcr,0.0,,aromatic_aggregation_prone_region,SEG_intermediate,0.0
,ncRNA,0,0.7914218426624164,-inf,0.0,signature_residue_count_lcr,0.0,,aromatic_aggregation_prone_region,SEG_intermediate,0.0
,pre-rRNA,0,0.6357256702428813,-inf,0.0,signature_residue_count_lcr,0.0,,aromatic_aggregation_prone_region,SEG_intermediate,0.0
,ribosomal protein,0,0.1860265956181459,-inf,0.0,signature_residue_count_lcr,0.0,,aromatic_aggregation_prone_region,SEG_intermediate,0.0
,snRNA,0,1.0761234150867094,-inf,0.0,signature_residue_count_lcr,0.0,,aromatic_aggregation_prone_region,SEG_intermediate,0.0
,snoRNA,0,0.45536075362180933,-inf,0.0,signature_residue_count_lcr,0.0,,aromatic_aggregation_prone_region,SEG_intermediate,0.0
,tRNA,0,0.2887456288507743,-inf,0.0,signature_residue_count_lcr,0.0,,aromatic_aggregation_prone_region,SEG_intermediate,0.0
,unknown,0,3.374765087898756,-inf,0.0,signature_residue_count_lcr,0.0,,aromatic_aggregation_prone_region,SEG_intermediate,0.0
,diverse,92,39.378999452862956,1.2242074056623007,0.1936842105263158,signature_residue_count_lcr,0.0,,aromatic_sticker_region,SEG_intermediate,0.0
,mRNA,2097,2049.946356780931,0.032740703810469465,0.08480608242002668,signature_residue_count_lcr,0.0,,aromatic_sticker_region,SEG_intermediate,0.0
,ncRNA,195,162.24147774579538,0.26533142594640474,0.09964230965763925,signature_residue_count_lcr,0.0,,aromatic_sticker_region,SEG_intermediate,0.0
,pre-rRNA,0,130.32376239979067,-inf,0.0,signature_residue_count_lcr,0.0,,aromatic_sticker_region,SEG_intermediate,0.0
,ribosomal protein,0,38.13545210171991,-inf,0.0,signature_residue_count_lcr,0.0,,aromatic_sticker_region,SEG_intermediate,0.0
,snRNA,100,220.60530009277542,-1.1414674524238972,0.03757985719654265,signature_residue_count_lcr,0.0,,aromatic_sticker_region,SEG_intermediate,0.0
,snoRNA,24,93.34895449247092,-1.9595994585354755,0.021314387211367674,signature_residue_count_lcr,0.0,,aromatic_sticker_region,SEG_intermediate,0.0
,tRNA,28,59.19285391440874,-1.0799961891478975,0.0392156862745098,signature_residue_count_lcr,0.0,,aromatic_sticker_region,SEG_intermediate,0.0
,unknown,949,691.826843019245,0.4559970955947463,0.11372079089275015,signature_residue_count_lcr,0.0,,aromatic_sticker_region,SEG_intermediate,0.0
,diverse,0,21.299688369769488,-inf,0.0,signature_residue_count_lcr,0.0,,basic_enriched_region,SEG_intermediate,0.0
,mRNA,671,1108.7945143564002,-0.7246073534861808,0.027136328709507825,signature_residue_count_lcr,0.0,,basic_enriched_region,SEG_intermediate,0.0
,ncRNA,100,87.75471608345029,0.18845143457127775,0.05109862033725089,signature_residue_count_lcr,0.0,,basic_enriched_region,SEG_intermediate,0.0
,pre-rRNA,115,70.49075814163713,0.7061278341091257,0.07315521628498728,signature_residue_count_lcr,0.0,,basic_enriched_region,SEG_intermediate,0.0
,ribosomal protein,107,20.627066631776767,2.375000220880129,0.2326086956521739,signature_residue_count_lcr,0.0,,basic_enriched_region,SEG_intermediate,0.0
,snRNA,154,119.32309631990866,0.36805703109603805,0.05787298008267568,signature_residue_count_lcr,0.0,,basic_enriched_region,SEG_intermediate,0.0
,snoRNA,71,50.49147179865357,0.4917792928478094,0.0630550621669627,signature_residue_count_lcr,0.0,,basic_enriched_region,SEG_intermediate,0.0
,tRNA,121,32.016794728453505,1.9181062586688518,0.16946778711484595,signature_residue_count_lcr,0.0,,basic_enriched_region,SEG_intermediate,0.0
,unknown,546,374.2018935699503,0.5450840920932483,0.06542840023966447,signature_residue_count_lcr,0.0,,basic_enriched_region,SEG_intermediate,0.0
,diverse,0,4.406832076504032,-inf,0.0,signature_residue_count_lcr,0.0,,cation_pi_rich_neighborhood,SEG_intermediate,0.0
,mRNA,362,229.40576159097938,0.658088071803257,0.01463986735147814,signature_residue_count_lcr,0.0,,cation_pi_rich_neighborhood,SEG_intermediate,0.0
,ncRNA,0,18.15614815519661,-inf,0.0,signature_residue_count_lcr,0.0,,cation_pi_rich_neighborhood,SEG_intermediate,0.0
,pre-rRNA,0,14.584294787924923,-inf,0.0,signature_residue_count_lcr,0.0,,cation_pi_rich_neighborhood,SEG_intermediate,0.0
,ribosomal protein,0,4.267668958298642,-inf,0.0,signature_residue_count_lcr,0.0,,cation_pi_rich_neighborhood,SEG_intermediate,0.0
,snRNA,28,24.687537169636272,0.18164390686515705,0.010522360015031942,signature_residue_count_lcr,0.0,,cation_pi_rich_neighborhood,SEG_intermediate,0.0
,snoRNA,0,10.44651140661798,-inf,0.0,signature_residue_count_lcr,0.0,,cation_pi_rich_neighborhood,SEG_intermediate,0.0
,tRNA,0,6.624164426576587,-inf,0.0,signature_residue_count_lcr,0.0,,cation_pi_rich_neighborhood,SEG_intermediate,0.0
,unknown,0,77.42108142826558,-inf,0.0,signature_residue_count_lcr,0.0,,cation_pi_rich_neighborhood,SEG_intermediate,0.0
,diverse,250,119.978828175179,1.0591482488994295,0.5263157894736842,signature_residue_count_lcr,0.0,,disorder_rich_spacer_region,SEG_intermediate,0.0
,mRNA,6239,6245.718914289792,-0.0015528335605167222,0.2523152828891495,signature_residue_count_lcr,0.0,,disorder_rich_spacer_region,SEG_intermediate,0.0
,ncRNA,711,494.31277208173753,0.5244253764482638,0.3633111905978539,signature_residue_count_lcr,0.0,,disorder_rich_spacer_region,SEG_intermediate,0.0
,pre-rRNA,89,397.06677450817136,-2.1575044038365565,0.056615776081424936,signature_residue_count_lcr,0.0,,disorder_rich_spacer_region,SEG_intermediate,0.0
,ribosomal protein,122,116.1900230749102,0.07039495407416349,0.26521739130434785,signature_residue_count_lcr,0.0,,disorder_rich_spacer_region,SEG_intermediate,0.0
,snRNA,787,672.134024787687,0.22761469794091885,0.2957534761367907,signature_residue_count_lcr,0.0,,disorder_rich_spacer_region,SEG_intermediate,0.0
,snoRNA,171,284.4129695268454,-0.7339909297386794,0.15186500888099466,signature_residue_count_lcr,0.0,,disorder_rich_spacer_region,SEG_intermediate,0.0
,tRNA,191,180.3471227727954,0.08279623146230142,0.26750700280112044,signature_residue_count_lcr,0.0,,disorder_rich_spacer_region,SEG_intermediate,0.0
,unknown,2058,2107.8385707828816,-0.034521399900340095,0.24661473936488915,signature_residue_count_lcr,0.0,,disorder_rich_spacer_region,SEG_intermediate,0.0
,diverse,0,0.15819397197706783,-inf,0.0,signature_residue_count_lcr,0.0,,glutamine_rich_region,SEG_intermediate,0.0
,mRNA,0,8.235078621214644,-inf,0.0,signature_residue_count_lcr,0.0,,glutamine_rich_region,SEG_intermediate,0.0
,ncRNA,0,0.6517591645455194,-inf,0.0,signature_residue_count_lcr,0.0,,glutamine_rich_region,SEG_intermediate,0.0
,pre-rRNA,0,0.5235387872588434,-inf,0.0,signature_residue_count_lcr,0.0,,glutamine_rich_region,SEG_intermediate,0.0
,ribosomal protein,0,0.15319837286200252,-inf,0.0,signature_residue_count_lcr,0.0,,glutamine_rich_region,SEG_intermediate,0.0
,snRNA,0,0.8862192830125841,-inf,0.0,signature_residue_count_lcr,0.0,,glutamine_rich_region,SEG_intermediate,0.0
,snoRNA,0,0.37500297357090184,-inf,0.0,signature_residue_count_lcr,0.0,,glutamine_rich_region,SEG_intermediate,0.0
,tRNA,0,0.23779051787710825,-inf,0.0,signature_residue_count_lcr,0.0,,glutamine_rich_region,SEG_intermediate,0.0
,unknown,14,2.779218307681328,2.3326757593294225,0.0016776512881965249,signature_residue_count_lcr,0.0,,glutamine_rich_region,SEG_intermediate,0.0
,diverse,0,0.4971810547850703,-inf,0.0,signature_residue_count_lcr,0.0,,glycine_rich_region,SEG_intermediate,0.0
,mRNA,44,25.881675666674596,0.7655724984696622,0.0017794313907873985,signature_residue_count_lcr,0.0,,glycine_rich_region,SEG_intermediate,0.0
,ncRNA,0,2.0483859457144895,-inf,0.0,signature_residue_count_lcr,0.0,,glycine_rich_region,SEG_intermediate,0.0
,pre-rRNA,0,1.645407617099222,-inf,0.0,signature_residue_count_lcr,0.0,,glycine_rich_region,SEG_intermediate,0.0
,ribosomal protein,0,0.4814806004234365,-inf,0.0,signature_residue_count_lcr,0.0,,glycine_rich_region,SEG_intermediate,0.0
,snRNA,0,2.785260603753836,-inf,0.0,signature_residue_count_lcr,0.0,,glycine_rich_region,SEG_intermediate,0.0
,snoRNA,0,1.1785807740799772,-inf,0.0,signature_residue_count_lcr,0.0,,glycine_rich_region,SEG_intermediate,0.0
