n_lcr_category,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,present,feature_value,method,p_fdr
,ribosomal protein,2.0,4.501607717041801,-1.1704403417017264,0.125,signature_presence,6.64747701416576e-14,present,acidic_region,SEG_intermediate,1.7948187938247554e-12
,snRNA,9.0,10.97266881028939,-0.2859175591216624,0.23076923076923078,signature_presence,6.64747701416576e-14,present,acidic_region,SEG_intermediate,1.7948187938247554e-12
,snoRNA,10.0,5.064308681672026,0.9815627517433236,0.5555555555555556,signature_presence,6.64747701416576e-14,present,acidic_region,SEG_intermediate,1.7948187938247554e-12
,tRNA,5.0,4.782958199356913,0.06402491193529676,0.29411764705882354,signature_presence,6.64747701416576e-14,present,acidic_region,SEG_intermediate,1.7948187938247554e-12
,unknown,42.0,33.19935691318328,0.33923403171519284,0.3559322033898305,signature_presence,6.64747701416576e-14,present,acidic_region,SEG_intermediate,1.7948187938247554e-12
,diverse,0.0,0.2170418006430868,,0.0,signature_presence,0.8054294012639597,present,polar_linker,SEG_intermediate,0.9351051134058099
,mRNA,11.0,7.958199356913183,0.4669895789135655,0.03333333333333333,signature_presence,0.8054294012639597,present,polar_linker,SEG_intermediate,0.9351051134058099
,ncRNA,0.0,0.8681672025723473,,0.0,signature_presence,0.8054294012639597,present,polar_linker,SEG_intermediate,0.9351051134058099
,pre-rRNA,1.0,0.9405144694533762,0.08847795565983567,0.02564102564102564,signature_presence,0.8054294012639597,present,polar_linker,SEG_intermediate,0.9351051134058099
,ribosomal protein,0.0,0.3858520900321543,,0.0,signature_presence,0.8054294012639597,present,polar_linker,SEG_intermediate,0.9351051134058099
,snRNA,0.0,0.9405144694533762,,0.0,signature_presence,0.8054294012639597,present,polar_linker,SEG_intermediate,0.9351051134058099
,snoRNA,0.0,0.4340836012861736,,0.0,signature_presence,0.8054294012639597,present,polar_linker,SEG_intermediate,0.9351051134058099
,tRNA,0.0,0.409967845659164,,0.0,signature_presence,0.8054294012639597,present,polar_linker,SEG_intermediate,0.9351051134058099
,unknown,3.0,2.8456591639871385,0.07619962588139897,0.025423728813559324,signature_presence,0.8054294012639597,present,polar_linker,SEG_intermediate,0.9351051134058099
,diverse,0.0,0.9405144694533762,,0.0,signature_presence,0.021831903269904585,present,basic_enriched_region,SEG_intermediate,0.04477410475812406
