n_lcr_category,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,present,feature_value,method,p_fdr
,tRNA,1,5.172511848341232,-2.370865044778095,0.0196078431372549,signature_presence,0.011131877965559254,present,rg_rgg_repeat_region,CAST,0.01607937928358559
,unknown,20,21.907109004739336,-0.13139911008270563,0.09259259259259259,signature_presence,0.011131877965559254,present,rg_rgg_repeat_region,CAST,0.01607937928358559
,diverse,0,0.05687203791469194,-inf,0.0,signature_presence,0.9303940745408188,present,proline_rich_disordered_region,CAST,0.9676098375224516
,mRNA,2,1.8464454976303317,0.1152493215122053,0.004106776180698152,signature_presence,0.9303940745408188,present,proline_rich_disordered_region,CAST,0.9676098375224516
,ncRNA,0,0.2616113744075829,-inf,0.0,signature_presence,0.9303940745408188,present,proline_rich_disordered_region,CAST,0.9676098375224516
,pre-rRNA,0,0.3109004739336493,-inf,0.0,signature_presence,0.9303940745408188,present,proline_rich_disordered_region,CAST,0.9676098375224516
,ribosomal protein,0,0.17440758293838862,-inf,0.0,signature_presence,0.9303940745408188,present,proline_rich_disordered_region,CAST,0.9676098375224516
,snRNA,0,0.22748815165876776,-inf,0.0,signature_presence,0.9303940745408188,present,proline_rich_disordered_region,CAST,0.9676098375224516
,snoRNA,0,0.10995260663507109,-inf,0.0,signature_presence,0.9303940745408188,present,proline_rich_disordered_region,CAST,0.9676098375224516
,tRNA,0,0.1933649289099526,-inf,0.0,signature_presence,0.9303940745408188,present,proline_rich_disordered_region,CAST,0.9676098375224516
,unknown,2,0.818957345971564,1.288139781431079,0.009259259259259259,signature_presence,0.9303940745408188,present,proline_rich_disordered_region,CAST,0.9676098375224516
,diverse,0,0.04265402843601896,-inf,0.0,signature_presence,0.16577280852446452,present,hydrophobic_region,CAST,0.2052425248398132
,mRNA,0,1.3848341232227488,-inf,0.0,signature_presence,0.16577280852446452,present,hydrophobic_region,CAST,0.2052425248398132
,ncRNA,0,0.1962085308056872,-inf,0.0,signature_presence,0.16577280852446452,present,hydrophobic_region,CAST,0.2052425248398132
,pre-rRNA,0,0.23317535545023696,-inf,0.0,signature_presence,0.16577280852446452,present,hydrophobic_region,CAST,0.2052425248398132
,ribosomal protein,0,0.13080568720379146,-inf,0.0,signature_presence,0.16577280852446452,present,hydrophobic_region,CAST,0.2052425248398132
,snRNA,0,0.17061611374407584,-inf,0.0,signature_presence,0.16577280852446452,present,hydrophobic_region,CAST,0.2052425248398132
,snoRNA,0,0.08246445497630332,-inf,0.0,signature_presence,0.16577280852446452,present,hydrophobic_region,CAST,0.2052425248398132
,tRNA,0,0.14502369668246445,-inf,0.0,signature_presence,0.16577280852446452,present,hydrophobic_region,CAST,0.2052425248398132
,unknown,3,0.614218009478673,2.288139781431079,0.013888888888888888,signature_presence,0.16577280852446452,present,hydrophobic_region,CAST,0.2052425248398132
,diverse,0,0.04265402843601896,-inf,0.0,signature_presence,0.7576544890869519,present,aromatic_aggregation_prone_region,CAST,0.8564789876635108
,mRNA,2,1.3848341232227488,0.5302868207910493,0.004106776180698152,signature_presence,0.7576544890869519,present,aromatic_aggregation_prone_region,CAST,0.8564789876635108
,ncRNA,1,0.1962085308056872,2.3495403260952226,0.014492753623188406,signature_presence,0.7576544890869519,present,aromatic_aggregation_prone_region,CAST,0.8564789876635108
,pre-rRNA,0,0.23317535545023696,-inf,0.0,signature_presence,0.7576544890869519,present,aromatic_aggregation_prone_region,CAST,0.8564789876635108
,ribosomal protein,0,0.13080568720379146,-inf,0.0,signature_presence,0.7576544890869519,present,aromatic_aggregation_prone_region,CAST,0.8564789876635108
,snRNA,0,0.17061611374407584,-inf,0.0,signature_presence,0.7576544890869519,present,aromatic_aggregation_prone_region,CAST,0.8564789876635108
,snoRNA,0,0.08246445497630332,-inf,0.0,signature_presence,0.7576544890869519,present,aromatic_aggregation_prone_region,CAST,0.8564789876635108
,tRNA,0,0.14502369668246445,-inf,0.0,signature_presence,0.7576544890869519,present,aromatic_aggregation_prone_region,CAST,0.8564789876635108
,unknown,0,0.614218009478673,-inf,0.0,signature_presence,0.7576544890869519,present,aromatic_aggregation_prone_region,CAST,0.8564789876635108
,diverse,0,0.04265402843601896,-inf,0.0,signature_presence,0.898493825342701,present,serine_rich_region,CAST,0.9676098375224516
,mRNA,3,1.3848341232227488,1.1152493215122052,0.006160164271047228,signature_presence,0.898493825342701,present,serine_rich_region,CAST,0.9676098375224516
,ncRNA,0,0.1962085308056872,-inf,0.0,signature_presence,0.898493825342701,present,serine_rich_region,CAST,0.9676098375224516
,pre-rRNA,0,0.23317535545023696,-inf,0.0,signature_presence,0.898493825342701,present,serine_rich_region,CAST,0.9676098375224516
,ribosomal protein,0,0.13080568720379146,-inf,0.0,signature_presence,0.898493825342701,present,serine_rich_region,CAST,0.9676098375224516
,snRNA,0,0.17061611374407584,-inf,0.0,signature_presence,0.898493825342701,present,serine_rich_region,CAST,0.9676098375224516
,snoRNA,0,0.08246445497630332,-inf,0.0,signature_presence,0.898493825342701,present,serine_rich_region,CAST,0.9676098375224516
,tRNA,0,0.14502369668246445,-inf,0.0,signature_presence,0.898493825342701,present,serine_rich_region,CAST,0.9676098375224516
,unknown,0,0.614218009478673,-inf,0.0,signature_presence,0.898493825342701,present,serine_rich_region,CAST,0.9676098375224516
,diverse,0,0.02843601895734597,-inf,0.0,signature_presence,0.9688957168084487,present,glutamine_rich_region,CAST,0.9688957168084487
,mRNA,2,0.9232227488151659,1.1152493215122052,0.004106776180698152,signature_presence,0.9688957168084487,present,glutamine_rich_region,CAST,0.9688957168084487
,ncRNA,0,0.13080568720379146,-inf,0.0,signature_presence,0.9688957168084487,present,glutamine_rich_region,CAST,0.9688957168084487
,pre-rRNA,0,0.15545023696682464,-inf,0.0,signature_presence,0.9688957168084487,present,glutamine_rich_region,CAST,0.9688957168084487
,ribosomal protein,0,0.08720379146919431,-inf,0.0,signature_presence,0.9688957168084487,present,glutamine_rich_region,CAST,0.9688957168084487
,snRNA,0,0.11374407582938388,-inf,0.0,signature_presence,0.9688957168084487,present,glutamine_rich_region,CAST,0.9688957168084487
,snoRNA,0,0.054976303317535544,-inf,0.0,signature_presence,0.9688957168084487,present,glutamine_rich_region,CAST,0.9688957168084487
,tRNA,0,0.0966824644549763,-inf,0.0,signature_presence,0.9688957168084487,present,glutamine_rich_region,CAST,0.9688957168084487
,unknown,0,0.409478672985782,-inf,0.0,signature_presence,0.9688957168084487,present,glutamine_rich_region,CAST,0.9688957168084487
,diverse,0,0.014218009478672985,-inf,0.0,signature_presence,0.03456553304409143,present,polar_linker,CAST,0.04730020311296722
,mRNA,0,0.46161137440758293,-inf,0.0,signature_presence,0.03456553304409143,present,polar_linker,CAST,0.04730020311296722
,ncRNA,0,0.06540284360189573,-inf,0.0,signature_presence,0.03456553304409143,present,polar_linker,CAST,0.04730020311296722
,pre-rRNA,0,0.07772511848341232,-inf,0.0,signature_presence,0.03456553304409143,present,polar_linker,CAST,0.04730020311296722
,ribosomal protein,0,0.043601895734597156,-inf,0.0,signature_presence,0.03456553304409143,present,polar_linker,CAST,0.04730020311296722
,snRNA,1,0.05687203791469194,4.1361366879860295,0.016666666666666666,signature_presence,0.03456553304409143,present,polar_linker,CAST,0.04730020311296722
,snoRNA,0,0.027488151658767772,-inf,0.0,signature_presence,0.03456553304409143,present,polar_linker,CAST,0.04730020311296722
,tRNA,0,0.04834123222748815,-inf,0.0,signature_presence,0.03456553304409143,present,polar_linker,CAST,0.04730020311296722
,unknown,0,0.204739336492891,-inf,0.0,signature_presence,0.03456553304409143,present,polar_linker,CAST,0.04730020311296722
