position,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,has_pfam,signature,method,p_fdr
,ribosomal protein,6.0,6.372638597357699,-0.08692834477955552,0.029411764705882353,signature_sequence_count_lcr,2.4400680237233717e-126,,cation_pi_rich_neighborhood,FLPS,2.4400680237233717e-126
,snRNA,12.0,13.776145203111495,-0.19913784836558043,0.027210884353741496,signature_sequence_count_lcr,2.4400680237233717e-126,,cation_pi_rich_neighborhood,FLPS,2.4400680237233717e-126
,snoRNA,2.0,5.779108531917521,-1.5308469640455282,0.010810810810810811,signature_sequence_count_lcr,2.4400680237233717e-126,,cation_pi_rich_neighborhood,FLPS,2.4400680237233717e-126
,tRNA,7.0,12.026793431287814,-0.7808252170538758,0.01818181818181818,signature_sequence_count_lcr,2.4400680237233717e-126,,cation_pi_rich_neighborhood,FLPS,2.4400680237233717e-126
,unknown,64.0,65.72564514137548,-0.038384492821518464,0.030418250950570342,signature_sequence_count_lcr,2.4400680237233717e-126,,cation_pi_rich_neighborhood,FLPS,2.4400680237233717e-126
,diverse,36.0,39.4636374861094,-0.13252703332080595,0.20454545454545456,signature_sequence_count_lcr,2.4400680237233717e-126,,disorder_rich_spacer_region,FLPS,2.4400680237233717e-126
,mRNA,886.0,785.6851463143598,0.17335541282802383,0.2528538812785388,signature_sequence_count_lcr,2.4400680237233717e-126,,disorder_rich_spacer_region,FLPS,2.4400680237233717e-126
,ncRNA,133.0,135.20780343252252,-0.023752172524716113,0.22056384742951907,signature_sequence_count_lcr,2.4400680237233717e-126,,disorder_rich_spacer_region,FLPS,2.4400680237233717e-126
,pre-rRNA,75.0,111.43993085566119,-0.5713037671922261,0.15090543259557343,signature_sequence_count_lcr,2.4400680237233717e-126,,disorder_rich_spacer_region,FLPS,2.4400680237233717e-126
,ribosomal protein,22.0,45.741943449808616,-1.056014139460019,0.10784313725490197,signature_sequence_count_lcr,2.4400680237233717e-126,,disorder_rich_spacer_region,FLPS,2.4400680237233717e-126
,snRNA,96.0,98.88331892826275,-0.04269276096218541,0.21768707482993196,signature_sequence_count_lcr,2.4400680237233717e-126,,disorder_rich_spacer_region,FLPS,2.4400680237233717e-126
,snoRNA,25.0,41.481664403012715,-0.7305456868674083,0.13513513513513514,signature_sequence_count_lcr,2.4400680237233717e-126,,disorder_rich_spacer_region,FLPS,2.4400680237233717e-126
,tRNA,80.0,86.3267070008643,-0.10980695682072233,0.2077922077922078,signature_sequence_count_lcr,2.4400680237233717e-126,,disorder_rich_spacer_region,FLPS,2.4400680237233717e-126
,unknown,463.0,471.76984812939867,-0.027071022157886798,0.22005703422053233,signature_sequence_count_lcr,2.4400680237233717e-126,,disorder_rich_spacer_region,FLPS,2.4400680237233717e-126
,diverse,1.0,0.7605877268798618,0.3948134355828302,0.005681818181818182,signature_sequence_count_lcr,2.4400680237233717e-126,,glutamine_rich_region,FLPS,2.4400680237233717e-126
,mRNA,19.0,15.142610198789974,0.3273855080625395,0.005422374429223744,signature_sequence_count_lcr,2.4400680237233717e-126,,glutamine_rich_region,FLPS,2.4400680237233717e-126
,ncRNA,2.0,2.605877268798617,-0.38176913767995724,0.003316749585406302,signature_sequence_count_lcr,2.4400680237233717e-126,,glutamine_rich_region,FLPS,2.4400680237233717e-126
,pre-rRNA,0.0,2.1477960242005185,,0.0,signature_sequence_count_lcr,2.4400680237233717e-126,,glutamine_rich_region,FLPS,2.4400680237233717e-126
,ribosomal protein,1.0,0.881590319792567,0.18181971224863194,0.004901960784313725,signature_sequence_count_lcr,2.4400680237233717e-126,,glutamine_rich_region,FLPS,2.4400680237233717e-126
,snRNA,0.0,1.905790838375108,,0.0,signature_sequence_count_lcr,2.4400680237233717e-126,,glutamine_rich_region,FLPS,2.4400680237233717e-126
,snoRNA,0.0,0.7994814174589455,,0.0,signature_sequence_count_lcr,2.4400680237233717e-126,,glutamine_rich_region,FLPS,2.4400680237233717e-126
,tRNA,1.0,1.6637856525496975,-0.7344695813621361,0.0025974025974025974,signature_sequence_count_lcr,2.4400680237233717e-126,,glutamine_rich_region,FLPS,2.4400680237233717e-126
,unknown,11.0,9.09248055315471,0.2747576835651227,0.005228136882129277,signature_sequence_count_lcr,2.4400680237233717e-126,,glutamine_rich_region,FLPS,2.4400680237233717e-126
,diverse,0.0,0.17384862328682554,,0.0,signature_sequence_count_lcr,2.4400680237233717e-126,,glycine_rich_region,FLPS,2.4400680237233717e-126
,mRNA,3.0,3.4611680454377085,-0.20629648771492318,0.0008561643835616438,signature_sequence_count_lcr,2.4400680237233717e-126,,glycine_rich_region,FLPS,2.4400680237233717e-126
,ncRNA,0.0,0.5956290900111125,,0.0,signature_sequence_count_lcr,2.4400680237233717e-126,,glycine_rich_region,FLPS,2.4400680237233717e-126
,pre-rRNA,0.0,0.4909248055315471,,0.0,signature_sequence_count_lcr,2.4400680237233717e-126,,glycine_rich_region,FLPS,2.4400680237233717e-126
,ribosomal protein,0.0,0.20150635880972959,,0.0,signature_sequence_count_lcr,2.4400680237233717e-126,,glycine_rich_region,FLPS,2.4400680237233717e-126
,snRNA,1.0,0.43560933448573896,1.1988932256075737,0.0022675736961451248,signature_sequence_count_lcr,2.4400680237233717e-126,,glycine_rich_region,FLPS,2.4400680237233717e-126
,snoRNA,0.0,0.18273860970490183,,0.0,signature_sequence_count_lcr,2.4400680237233717e-126,,glycine_rich_region,FLPS,2.4400680237233717e-126
,tRNA,2.0,0.3802938634399309,2.3948134355828303,0.005194805194805195,signature_sequence_count_lcr,2.4400680237233717e-126,,glycine_rich_region,FLPS,2.4400680237233717e-126
,unknown,2.0,2.0782812692925052,-0.05539091812720832,0.0009505703422053232,signature_sequence_count_lcr,2.4400680237233717e-126,,glycine_rich_region,FLPS,2.4400680237233717e-126
,diverse,7.0,6.758365230275342,0.050680604454798495,0.03977272727272727,signature_sequence_count_lcr,2.4400680237233717e-126,,gs_rich_neutral_region,FLPS,2.4400680237233717e-126
,mRNA,186.0,134.55290776639092,0.4671290525413494,0.053082191780821915,signature_sequence_count_lcr,2.4400680237233717e-126,,gs_rich_neutral_region,FLPS,2.4400680237233717e-126
,ncRNA,16.0,23.155080874181998,-0.5332568908655934,0.026533996683250415,signature_sequence_count_lcr,2.4400680237233717e-126,,gs_rich_neutral_region,FLPS,2.4400680237233717e-126
,pre-rRNA,6.0,19.084701815038894,-1.6693822398066387,0.012072434607645875,signature_sequence_count_lcr,2.4400680237233717e-126,,gs_rich_neutral_region,FLPS,2.4400680237233717e-126
,ribosomal protein,3.0,7.833559698728238,-1.384705540215848,0.014705882352941176,signature_sequence_count_lcr,2.4400680237233717e-126,,gs_rich_neutral_region,FLPS,2.4400680237233717e-126
,snRNA,11.0,16.934312878133102,-0.6224459258857319,0.024943310657596373,signature_sequence_count_lcr,2.4400680237233717e-126,,gs_rich_neutral_region,FLPS,2.4400680237233717e-126
,snoRNA,1.0,7.103963452278059,-2.8286241594818207,0.005405405405405406,signature_sequence_count_lcr,2.4400680237233717e-126,,gs_rich_neutral_region,FLPS,2.4400680237233717e-126
,tRNA,11.0,14.783923941227313,-0.4265257159104751,0.02857142857142857,signature_sequence_count_lcr,2.4400680237233717e-126,,gs_rich_neutral_region,FLPS,2.4400680237233717e-126
,unknown,70.0,80.79318434374615,-0.20687867131284457,0.03326996197718631,signature_sequence_count_lcr,2.4400680237233717e-126,,gs_rich_neutral_region,FLPS,2.4400680237233717e-126
,diverse,19.0,8.779355475984689,1.1138124832195875,0.10795454545454546,signature_sequence_count_lcr,2.4400680237233717e-126,,hydrophobic_region,FLPS,2.4400680237233717e-126
,mRNA,132.0,174.78898629460429,-0.40507635182942087,0.03767123287671233,signature_sequence_count_lcr,2.4400680237233717e-126,,hydrophobic_region,FLPS,2.4400680237233717e-126
,ncRNA,37.0,30.07926904556118,0.2987557621421643,0.06135986733001658,signature_sequence_count_lcr,2.4400680237233717e-126,,hydrophobic_region,FLPS,2.4400680237233717e-126
,pre-rRNA,26.0,24.79170267934313,0.0686542649921053,0.052313883299798795,signature_sequence_count_lcr,2.4400680237233717e-126,,hydrophobic_region,FLPS,2.4400680237233717e-126
,ribosomal protein,10.0,10.176071119891345,-0.025180658670833963,0.049019607843137254,signature_sequence_count_lcr,2.4400680237233717e-126,,hydrophobic_region,FLPS,2.4400680237233717e-126
,snRNA,26.0,21.99827139152982,0.2411214609968707,0.05895691609977324,signature_sequence_count_lcr,2.4400680237233717e-126,,hydrophobic_region,FLPS,2.4400680237233717e-126
,snoRNA,6.0,9.228299790097543,-0.6211023713818566,0.032432432432432434,signature_sequence_count_lcr,2.4400680237233717e-126,,hydrophobic_region,FLPS,2.4400680237233717e-126
,tRNA,44.0,19.20484010371651,1.1960335714683328,0.11428571428571428,signature_sequence_count_lcr,2.4400680237233717e-126,,hydrophobic_region,FLPS,2.4400680237233717e-126
