n_lcr_category,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,present,feature_value,method,p_fdr
,snRNA,30.0,27.54036535061874,0.1234148023220033,0.32608695652173914,signature_presence,8.869003437933294e-11,present,basic_enriched_region,FLPS,2.6607010313799886e-10
,snoRNA,22.0,11.076016499705363,0.990064415778845,0.5945945945945946,signature_presence,8.869003437933294e-11,present,basic_enriched_region,FLPS,2.6607010313799886e-10
,tRNA,31.0,43.406010606953444,-0.48562661685756164,0.21379310344827587,signature_presence,8.869003437933294e-11,present,basic_enriched_region,FLPS,2.6607010313799886e-10
,unknown,129.0,109.56275780789629,0.23561357990970924,0.3524590163934426,signature_presence,8.869003437933294e-11,present,basic_enriched_region,FLPS,2.6607010313799886e-10
,diverse,8.0,7.044195639363583,0.18356502211705797,0.18604651162790697,signature_presence,0.0004944512977060476,present,unmapped_physicochemical_properties,FLPS,0.0006675092519031643
,mRNA,104.0,110.41367118444313,-0.08633528622161032,0.1543026706231454,signature_presence,0.0004944512977060476,present,unmapped_physicochemical_properties,FLPS,0.0006675092519031643
,ncRNA,27.0,18.51149086623453,0.5445383165674369,0.23893805309734514,signature_presence,0.0004944512977060476,present,unmapped_physicochemical_properties,FLPS,0.0006675092519031643
,pre-rRNA,11.0,17.856216853270478,-0.6989229293204732,0.10091743119266056,signature_presence,0.0004944512977060476,present,unmapped_physicochemical_properties,FLPS,0.0006675092519031643
,ribosomal protein,8.0,19.3305833824396,-1.2728132725426853,0.06779661016949153,signature_presence,0.0004944512977060476,present,unmapped_physicochemical_properties,FLPS,0.0006675092519031643
,snRNA,18.0,15.071302298173247,0.25619282220445544,0.1956521739130435,signature_presence,0.0004944512977060476,present,unmapped_physicochemical_properties,FLPS,0.0006675092519031643
,snoRNA,2.0,6.061284619917502,-1.5996235888097938,0.05405405405405406,signature_presence,0.0004944512977060476,present,unmapped_physicochemical_properties,FLPS,0.0006675092519031643
,tRNA,21.0,23.753682969946965,-0.17776189041701818,0.14482758620689656,signature_presence,0.0004944512977060476,present,unmapped_physicochemical_properties,FLPS,0.0006675092519031643
,unknown,79.0,59.95757218621096,0.3979106867122165,0.21584699453551912,signature_presence,0.0004944512977060476,present,unmapped_physicochemical_properties,FLPS,0.0006675092519031643
,diverse,6.0,6.106658809664113,-0.025420740668239957,0.13953488372093023,signature_presence,1.8585299109249675e-07,present,gs_rich_neutral_region,FLPS,3.8600236611518557e-07
,mRNA,131.0,95.7183264584561,0.45269973366829347,0.1943620178041543,signature_presence,1.8585299109249675e-07,present,gs_rich_neutral_region,FLPS,3.8600236611518557e-07
,ncRNA,14.0,16.04773129051267,-0.19694252704488183,0.12389380530973451,signature_presence,1.8585299109249675e-07,present,gs_rich_neutral_region,FLPS,3.8600236611518557e-07
,pre-rRNA,6.0,15.479670005892752,-1.3673403107430684,0.05504587155963303,signature_presence,1.8585299109249675e-07,present,gs_rich_neutral_region,FLPS,3.8600236611518557e-07
